FFT, 4, CONV, 37.8767, 865.891, 422.625, 766.401, 313.115, 643.028, 556.512, 556.503, 387.421, 723.375, 756.503, 717.819, 214.031, 208.065, 208.582, 208.54
FFT, 4, OVERHEAD, 32.8403, 404.664, 178.164, 337.85, 182.46, 356.321, 358.346, 358.853, 168.615, 321.353, 326.291, 327.797, 76.8375, 71.5767, 71.4251, 71.3838
FFT, 8, TOTAL, 248.553, 3460.44, 1379.79, 3325.9, 1169.7, 3026.54, 3068.85, 3069.6, 1333.84, 3452.07, 3506.41, 3453.1, 762.995, 715.855, 712.486, 711.911
FFT, 8, CONV, 69.4119, 1516.9, 780.461, 1477.43, 578.82, 1036.28, 1126.93, 1127.89, 719.401, 1327.39, 1342.89, 1312.37, 390.882, 390.163, 389.911, 387.857
FFT, 8, OVERHEAD, 54.3107, 493.501, 224.813, 416.194, 225.178, 420.642, 426.91, 425.638, 211.134, 392.88, 397.542, 396.085, 97.6632, 92.1695, 92.5158, 92.0855
WINOGRAD, 1, TOTAL, 63.262, 559.267, 315.446, 561.963, 335.546, 561.067, 665.752, 667.789, 399.894, 877.807, 750.078, 752.084, 243.525, 219.789, 203.82, 210.988
WINOGRAD, 1, CONV, 30.2008, 497.665, 257.635, 497.67, 278.766, 494.239, 510.361, 512.751, 341.197, 813.302, 598.746, 602.624, 197.11, 187.752, 171.888, 180.123
WINOGRAD, 1, OVERHEAD, 14.0042, 23.8906, 8.45126, 12.1117, 3.68819, 5.99837, 5.92048, 6.08614, 2.35699, 5.65843, 5.76698, 6.2985, 3.50746, 3.35939, 2.95315, 2.68755
WINOGRAD, 2, TOTAL, 115.713, 1018.77, 546.302, 1071.55, 595.515, 1055.88, 1186.08, 1174.94, 667.988, 1387.12, 1364.91, 1354.5, 438.182, 346.895, 434.323, 390.626
WINOGRAD, 2, CONV, 59.9736, 912.068, 494.317, 998.114, 526.06, 989.942, 1035.96, 1024.9, 597.593, 1320.39, 1215.32, 1203.15, 377.913, 311.578, 399.158, 355.398
WINOGRAD, 2, OVERHEAD, 33.5343, 58.9676, 22.4264, 29.8596, 11.7123, 15.6415, 15.7003, 15.6371, 5.81693, 8.98819, 10.159, 9.82979, 5.04688, 2.84787, 2.80138, 3.03443
WINOGRAD, 4, TOTAL, 226.954, 2013.59, 1090.8, 2129.96, 1113.53, 2144.73, 2141.34, 2133.09, 1259.71, 2967.94, 2598.12, 2603.87, 932.806, 870.191, 864.011, 845.934
WINOGRAD, 4, CONV, 118.598, 1811.8, 1000.55, 2013.93, 1051.06, 2068.6, 2000.62, 1997.15, 1183.43, 2902.42, 2452.67, 2458.43, 858.535, 838.119, 831.344, 813.222
WINOGRAD, 4, OVERHEAD, 71.8707, 127.82, 50.9049, 64.2403, 27.3962, 33.5466, 36.3074, 33.756, 13.9202, 19.3196, 20.9539, 22.3954, 6.96858, 4.50662, 4.632, 4.52102
WINOGRAD, 8, TOTAL, 452.12, 4012.34, 2128.42, 4237.45, 2157.34, 4245.55, 4243.77, 4243.03, 2437.23, 4979.81, 5016.13, 5052.4, 1462.13, 1855.57, 1854.87, 1830.5
WINOGRAD, 8, CONV, 242.517, 3635.18, 1964.96, 4030.53, 2054.44, 4120.79, 4113.12, 4116.25, 2374.88, 4898.21, 4885.68, 4921.94, 1391.77, 1814.99, 1814.49, 1790.33
WINOGRAD, 8, OVERHEAD, 151.25, 264.661, 105.185, 129.835, 57.9727, 71.9644, 72.3629, 73.4902, 28.2115, 37.328, 38.8777, 37.7679, 12.0626, 11.2092, 10.7151, 10.8401
WINOGRAD, 1, TOTAL, 58.8495, 517.832, 314.672, 576.39, 338.696, 581.688, 651.483, 653.58, 408.262, 801.834, 989.08, 823.922, 294.02, 201.581, 193.88, 207.947
WINOGRAD, 1, CONV, 29.099, 454.123, 248.82, 509.327, 275.358, 514.256, 496.048, 499.963, 342.987, 734.097, 834.962, 670.553, 234.481, 166.473, 158.897, 172.724
WINOGRAD, 1, OVERHEAD, 13.0229, 24.2912, 8.22278, 12.2299, 3.85642, 5.96368, 6.05277, 6.08704, 2.10797, 4.79715, 6.13862, 4.80298, 4.4063, 2.62307, 2.29315, 3.4888
WINOGRAD, 2, TOTAL, 115.611, 1015.7, 554.463, 1080.18, 594.43, 1106.23, 1145.37, 1152.11, 676.255, 1575.7, 1609.78, 1607.15, 393.794, 477.146, 479.008, 483.421
WINOGRAD, 2, CONV, 59.6019, 905.917, 498.904, 1007.96, 520.168, 1037.89, 995.237, 1003.25, 604.995, 1507.59, 1456.29, 1456.56, 328.971, 451.243, 453.841, 458.314
WINOGRAD, 2, OVERHEAD, 33.1665, 58.968, 22.574, 29.9441, 11.711, 15.4605, 15.5459, 15.3144, 5.97818, 9.31744, 9.57494, 10.4112, 4.8888, 2.9985, 3.01824, 2.98253
WINOGRAD, 4, TOTAL, 227.184, 2023.3, 1097.45, 2124.25, 1093.22, 2070.62, 2194.36, 2195.51, 1275.84, 2748.12, 3500.3, 3503.3, 694.113, 624.043, 628.906, 632.272
WINOGRAD, 4, CONV, 118.404, 1816.14, 1002.98, 2008.87, 1028.78, 1993.22, 2057.5, 2060.31, 1198.26, 2681.89, 3355.96, 3358.05, 618.728, 590.416, 594.688, 598.881
